genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2817			2846428	2847594	+	1167	ygbK	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2818			2847686	2848324	+	639	ygbL	putative class II aldolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2819			2848329	2849105	+	777	ygbM	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2820			2849194	2850558	+	1365	ygbN	putative transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2821			2850652	2851644	-	993	rpoS					
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2822			2851707	2852846	-	1140	nlpD	activator of AmiC murein hydrolase activity, lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2824			2852986	2853612	-	627	pcm	L-isoaspartate protein carboxylmethyltransferase type II				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2825			2853606	2854367	-	762	surE	broad specificity 5'(3')-nucleotidase and polyphosphatase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2826			2854348	2855397	-	1050	truD	tRNA(Glu) pseudouridine(13) synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2827			2855394	2855873	-	480	ispF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2828			2855873	2856583	-	711	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2829			2856602	2856913	-	312	ftsB	cell division protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2830			2857107	2857430	-	324	ygbE	DUF3561 family inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2831			2857480	2858085	-	606	cysC	adenosine 5'-phosphosulfate kinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2832			2858085	2859512	-	1428	cysN	sulfate adenylyltransferase, subunit 1				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2833			2859514	2860422	-	909	cysD	sulfate adenylyltransferase, subunit 2				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2834			2860674	2861711	+	1038	iap	aminopeptidase in alkaline phosphatase isozyme conversion				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2837			2862662	2862946	-	285	ygbF	putative ssRNA endonuclease Cas2, CRISPR adaptation protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2838			2862948	2863865	-	918	ygbT	multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2839			2863881	2864480	-	600	casE	CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4595			2864467	2865141	-	675	casD	CRISP RNA (crRNA) containing Cascade antiviral complex protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2840			2865144	2866235	-	1092	casC	CRISP RNA (crRNA) containing Cascade antiviral complex protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2841			2866248	2866730	-	483	casB	CRISP RNA (crRNA) containing Cascade antiviral complex protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2842			2866723	2868231	-	1509	casA	CRISP RNA (crRNA) containing Cascade antiviral complex protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2844			2868646	2871312	-	2667	ygcB	R-loop helicase-annealase Cas3 needed for Cascade anti-viral activity				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2845			2871671	2872405	-	735	cysH	3'-phosphoadenosine 5'-phosphosulfate reductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2846			2872480	2874192	-	1713	cysI	sulfite reductase, beta subunit, NAD(P)-binding, heme-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2847			2874192	2875991	-	1800	cysJ	sulfite reductase, alpha subunit, flavoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2848			2876307	2876672	+	366	queD	6-pyruvoyl tetrahydrobiopterin synthase (PTPS)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2849			2876750	2878021	+	1272	ygcN	putative oxidoreductase with FAD/NAD(P)-binding domain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2850			2878012	2878272	+	261	ygcO	putative 4Fe-4S cluster-containing protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2851			2878289	2878864	+	576	ygcP	putative anti-terminator regulatory protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2852			2879012	2879872	-	861	ygcQ	putative flavoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2853			2879869	2880648	-	780	ygcR	putative flavoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2854			2880626	2881963	-	1338	ygcS	putative transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2855			2882057	2883511	-	1455	ygcU	putative FAD containing dehydrogenase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2856			2883581	2884366	-	786	ygcW	putative dehydrogenase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2857			2884685	2885962	+	1278	yqcE	inner membrane protein, predicted transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2858			2885989	2887467	+	1479	ygcE	putative kinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2861			2888840	2889511	-	672	queE	7-carboxy-7-deazaguanine synthase; queosine biosynthesis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2862			2889650	2889790	+	141	yqcG	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2863			2889804	2890676	+	873	ygcG	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2864			2890736	2892034	-	1299	eno	enolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2865			2892122	2893759	-	1638	pyrG	CTP synthetase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2866			2893987	2894778	-	792	mazG	nucleoside triphosphate pyrophosphohydrolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2867			2894849	2895184	-	336	mazF	mRNA interferase toxin, antitoxin is MazE				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2868			2895184	2895432	-	249	mazE	antitoxin of the ChpA-ChpR toxin-antitoxin system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2869			2895510	2897744	-	2235	relA	(p)ppGpp synthetase I/GTP pyrophosphokinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2870			2897792	2899093	-	1302	rlmD	23S rRNA m(5)U1939 methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2871			2899150	2901906	+	2757	barA	hybrid sensory histidine kinase, in two-component regulatory system with UvrY				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2872			2902138	2903478	-	1341	gudD	(D)-glucarate dehydratase 1				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2873			2903499	2904839	-	1341	gudX	glucarate dehydratase-related protein, substrate unknown				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2874			2904841	2906193	-	1353	gudP	putative D-glucarate transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2877			2906628	2907077	-	450	yqcA	putative flavoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2878			2907095	2907877	-	783	truC	tRNA(Ile1,Asp) pseudouridine(65) synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2879			2907877	2908206	-	330	yqcC	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2880			2908828	2909373	-	546	syd	secY-interacting protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2881			2909441	2910289	+	849	queF	7-cyano-7-deazaguanine reductase (NADPH-dependent)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2882			2910401	2911765	+	1365	ygdH	conserved protein, UPF0717 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2883			2912322	2913611	+	1290	sdaC	putative serine transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2884			2913669	2915036	+	1368	sdaB	L-serine deaminase II				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2885			2915148	2915903	+	756	ygdG	Ssb-binding protein, misidentified as ExoIX				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2886			2915958	2917106	-	1149	fucO	L-1,2-propanediol oxidoreductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2887			2917134	2917781	-	648	fucA	L-fuculose-1-phosphate aldolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2888			2918328	2919644	+	1317	fucP	L-fucose transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2889			2919677	2921452	+	1776	fucI	L-fucose isomerase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2890			2921531	2922979	+	1449	fucK	L-fuculokinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2891			2922981	2923403	+	423	fucU	L-fucose mutarotase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2892			2923461	2924192	+	732	fucR	DNA-binding transcriptional activator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2893			2924236	2925336	-	1101	rlmM	23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2894			2925329	2925724	-	396	ygdD	inner membrane protein, UPF0382 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2895			2925743	2926660	-	918	gcvA	DNA-binding transcriptional dual regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2896			2927011	2927238	-	228	ygdI	putative lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2897			2927430	2928635	+	1206	csdA	cysteine sulfinate desulfinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2898			2928635	2929078	+	444	csdE	CsdA-binding activator; Fe-S protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2899			2929129	2929935	-	807	csdL	sulfur acceptor for CsdA				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2900			2930174	2931271	-	1098	mltA	membrane-bound lytic murein transglycosylase A				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2904			2931850	2933103	-	1254	amiC	N-acetylmuramoyl-L-alanine amidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2905			2933335	2934666	+	1332	argA	fused acetylglutamate kinase homolog (inactive)/amino acid N-acetyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2906			2934728	2936554	-	1827	recD	exonuclease V (RecBCD complex), alpha chain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2907			2936554	2940096	-	3543	recB	exonuclease V (RecBCD complex), beta subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2908			2940089	2942977	-	2889	ptrA	protease III				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2909			2943153	2946521	-	3369	recC	exonuclease V (RecBCD complex), gamma chain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2910			2946534	2946857	-	324	ppdC	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2911			2946842	2947249	-	408	ygdB	conserved protein, DUF2509 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2912			2947246	2947809	-	564	ppdB	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2913			2947800	2948270	-	471	ppdA	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2914			2948454	2949248	-	795	thyA	thymidylate synthetase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2916			2949255	2950130	-	876	lgt	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2917			2950281	2952527	-	2247	ptsP	fused PTS enzyme: PEP-protein phosphotransferase (enzyme I)/GAF domain containing protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2918			2952540	2953070	-	531	rppH	RNA pyrophosphohydrolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2920			2953755	2954444	+	690	mutH	methyl-directed mismatch repair protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2921			2954513	2955226	+	714	ygdQ	inner membrane protein, UPF0053 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2922			2955364	2955582	+	219	ygdR	putative lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2923			2955690	2956730	+	1041	tas	putative oxidoreductase, NADP(H)-dependent aldo-keto reductase; suppresses tyrosine requirement of tyrA14 O6 strain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2924			2956762	2957955	-	1194	lplT	lysophospholipid transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2925			2957948	2960107	-	2160	aas	fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2926			2960692	2961723	+	1032	galR	DNA-binding transcriptional repressor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2927			2961730	2962992	-	1263	lysA	diaminopimelate decarboxylase, PLP-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2929			2963114	2964049	+	936	lysR	DNA-binding transcriptional dual regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2928			2964036	2964728	-	693	ygeA	conserved protein, Asp/Glu_racemase family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2930			2964857	2966275	-	1419	araE	arabinose transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2931			2966590	2967351	-	762	kduD	2-deoxy-D-gluconate 3-dehydrogenase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2932			2967381	2968217	-	837	kduI	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2933			2968504	2969685	-	1182	yqeF	putative acyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2934			2969940	2971169	+	1230	yqeG	putative transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2935			2971629	2972261	+	633	yqeH	conserved protein with bipartite regulator domain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2937			2972595	2973404	+	810	yqeI	putative transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2938			2973397	2973879	+	483	yqeJ	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2939			2973912	2973992	-	81	yqeL	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4575			2974028	2974453	-	426	yqeK	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2940			2975361	2975852	+	492	ygeG	putative chaperone				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2941			2976187	2977563	+	1377	ygeH	predictedtranscriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2942			2977731	2977949	+	219	ygeI	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2946			2980465	2981370	-	906	insD1	IS2 transposase TnpB				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2947			2981328	2981693	-	366	insC1	IS2 repressor TnpA				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2950			2983229	2983984	-	756	ygeR	putative lipoprotein involved in septation				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2951			2984438	2986696	+	2259	xdhA	xanthine dehydrogenase, molybdenum binding subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2952			2986707	2987585	+	879	xdhB	xanthine dehydrogenase, FAD-binding subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2953			2987582	2988061	+	480	xdhC	xanthine dehydrogenase, Fe-S binding subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2954			2988101	2989879	-	1779	ygeV	putative DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2955			2990355	2991545	+	1191	ygeW	putative carbamoyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2956			2991603	2992799	+	1197	ygeX	2,3-diaminopropionate ammonia lyase, PLP-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2957			2992857	2994068	+	1212	ygeY	putative peptidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2958			2994121	2995506	+	1386	hyuA	D-stereospecific phenylhydantoinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2959			2995554	2996486	+	933	yqeA	putative amino acid kinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2960			2996707	2998332	-	1626	yqeB	conserved protein with NAD(P)-binding Rossman fold				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2961			2998380	2999150	-	771	yqeC	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2962			2999253	2999831	+	579	mocA	CTP:molybdopterin cytidylyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2963			3000153	3003251	+	3099	ygfK	putative oxidoreductase, Fe-S subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2964			3003254	3004582	+	1329	ssnA	putative chlorohydrolase/aminohydrolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2965			3004633	3005412	+	780	ygfM	putative oxidoreductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2966			3005409	3008279	+	2871	xdhD	putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2967			3008444	3009844	+	1401	xanQ	xanthine permease				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2968			3009859	3011178	+	1320	guaD	guanine deaminase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2969			3011214	3012581	+	1368	ygfQ	putative purine permease				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_2970			3012617	3013105	-	489	ygfS	putative oxidoreductase, 4Fe-4S ferredoxin-type subunit				
